{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Hydro_dam;Hydro_river;Solar
3968;8.27673E-05;0;0.000158603;0.000114155;0.359742592;0.105445723;0.6641553;0.788428342;0.343386348
3969;8.80172E-05;0;0.000146855;0.000114155;0.456258897;0.139402446;0.663791425;0.788428342;0.519082847
3970;9.2897E-05;0;0.000164478;0.000114155;0.552775202;0.132505159;0.66342755;0.78839971;0.557246881
3971;9.78169E-05;0;0.000187974;0.000114155;0.60542046;0.1413999;0.663063674;0.788380622;0.525260263
3972;9.90268E-05;0;0.000206772;0.000114155;0.614194669;0.1413999;0.662699799;0.788351991;0.503879207
3973;9.63869E-05;0;0.000187974;0.000114155;0.59664625;0.149489038;0.662335923;0.788351991;0.274485172
3974;9.4057E-05;0;0.000190324;0.000114155;0.561549412;0.147888867;0.661972048;0.788332903;0.255073293
3975;9.2107E-05;0;0.000213821;0.000114155;0.517678364;0.138607878;0.661616442;0.788304271;0.29516652
3976;9.4277E-05;0;0.00022322;0.000114155;0.429936268;0.129260675;0.661252567;0.788304271;0.151966426
3977;0.000100097;0;0.00022322;0.000114155;0.307097335;0.081575592;0.660888692;0.788285184;0.08208566
3978;0.000105297;0;0.000164478;0.000114155;0.166709982;0.071025502;0.660533086;0.788256552;0.037571282
3979;0.000105797;0;0.000117484;0.000114155;0.035096838;0.079854029;0.660169211;0.788237464;0
3980;0.000103397;0;8.8113E-05;0.000114155;0;0.08422415;0.659805335;0.788237464;0
3981;0.000103897;0;5.8742E-05;0.000114155;0;0.096429589;0.65944146;0.788208833;0
3982;0.000102597;0;3.75949E-05;0.000114155;0;0.117916017;0.659077585;0.788189745;0
3983;9.47769E-05;0;2.34968E-05;0.000114155;0;0.120774253;0.658713709;0.788161113;0
3984;8.88771E-05;0;9.39872E-06;0.000114155;0;0.115068817;0.658349834;0.788161113;0
3985;8.65472E-05;0;5.8742E-06;0.000114155;0;0.126336225;0.567149427;0.788142026;0
3986;8.32573E-05;1.40696E-05;2.34968E-06;0.000114155;0;0.112144368;0.566785552;0.788113394;0
3987;8.21374E-05;1.19597E-05;1.17484E-06;0.000114155;0;0.109760665;0.566421676;0.788113394;0
3988;7.96774E-05;1.54996E-05;1.40981E-05;0.000114155;0;0.11101873;0.566057801;0.788084763;0
3989;8.77172E-05;1.79795E-05;3.75949E-05;0.000114155;0.017548419;0.126005155;0.565693926;0.788065675;0
3990;0.000104397;1.79695E-05;9.39872E-05;0.000114155;0.087742096;0.070429576;0.56533832;0.788037043;0
3991;0.000122796;1.41796E-05;0.0001821;0.000114155;0.219355239;0.054648584;0.564974445;0.788037043;0.031368877
3992;0.000135096;0;0.000158603;0.000114155;0.368516802;0.09576745;0.564610569;0.788017955;0.145339199
3993;0.000139396;0;0.000146855;0.000114155;0.500129945;0.129724173;0.564246694;0.787989324;0.234441924
3994;0.000144195;0;0.000164478;0.000114155;0.60542046;0.191468685;0.563882819;0.787970236;0.203674795
3995;0.000149395;0;0.000187974;0.000114155;0.666839927;0.196710623;0.563518943;0.787970236;0.164940999
3996;0.000138896;0;0.000206772;0.000114155;0.658065717;0.199557823;0.563155068;0.787941605;0.329702072
3997;0.000139696;0;0.000187974;0.000114155;0.640517298;0.180984809;0.562791192;0.787922517;0.375682837
3998;0.000137896;0;0.000190324;0.000114155;0.59664625;0.151938954;0.562427317;0.787893885;0.328612528
3999;0.000135396;0;0.000213821;0.000114155;0.535226783;0.142657965;0.562063442;0.787893885;0.185062581
4000;0.000132096;0;0.00022322;0.000114155;0.447484688;0.112343009;0.561699566;0.787874797;0.131874831
4001;0.000128396;0;0.00022322;0.000114155;0.324645754;0.112674079;0.561335691;0.787846166;0.166470359
4002;0.000126996;0;0.000164478;0.000114155;0.175484191;0.126005155;0.560971815;0.787846166;0.033994779
4003;0.000121896;0;0.000117484;0.000114155;0.035096838;0.094045887;0.56060794;0.787827078;0
4004;0.000116796;0;8.8113E-05;0.000114155;0;0.098416008;0.560244065;0.787798447;0
4005;0.000117096;0;5.8742E-05;0.000114155;0;0.114208036;0.559880189;0.787779359;0
4006;0.000113296;1.12397E-05;3.75949E-05;0.000114155;0;0.130055242;0.559524584;0.787779359;0
4007;0.000102697;1.41696E-05;2.34968E-05;0.000114155;0;0.115466101;0.559160708;0.787750727;0
4008;9.69969E-05;2.04395E-05;9.39872E-06;0.000114155;0;0.112607865;0.558796833;0.787722096;0
4009;9.4437E-05;1.85495E-05;5.8742E-06;0.000114155;0;0.11996865;0.558432957;0.787703008;0
4010;9.08771E-05;2.29594E-05;2.34968E-06;0.000114155;0;0.139733515;0.558069082;0.787703008;0
4011;8.80972E-05;2.26694E-05;1.17484E-06;0.000114155;0;0.156651181;0.557705207;0.787674376;0
4012;8.42573E-05;1.98295E-05;1.40981E-05;0.000114155;0;0.174749662;0.557341331;0.787655289;0
4013;9.14471E-05;1.76395E-05;3.75949E-05;0.000114155;0.017548419;0.196169876;0.556977456;0.787655289;0
4014;0.000107997;2.13694E-05;9.39872E-05;0.000114155;0.105290515;0.091916005;0.55661358;0.787626657;0
4015;0.000125596;1.60896E-05;0.0001821;0.000114155;0.254452077;0.044164708;0.556249705;0.787607569;0.03659669
4016;0.000136396;1.34196E-05;0.000158603;0.000114155;0.39483943;0.053589161;0.55588583;0.787578938;0.118610381
4017;0.000139995;0;0.000146855;0.000114155;0.517678364;0.07308917;0.555521954;0.787578938;0.335399689
4018;0.000143495;0;0.000164478;0.000114155;0.614194669;0.10054589;0.555158079;0.78755985;0.478070004
4019;0.000148395;0;0.000187974;0.000114155;0.675614136;0.1413999;0.554810743;0.787531218;0.538584689
4020;0.000136996;0;0.000206772;0.000114155;0.701936765;0.1656011;0.554446868;0.787512131;0.687972194
4021;0.000138196;0;0.000187974;0.000114155;0.675614136;0.161948297;0.554082992;0.787512131;0.536555537
4022;0.000137496;0;0.000190324;0.000114155;0.622968879;0.173690238;0.553719117;0.787483499;0.308121101
4023;0.000136196;0;0.000213821;0.000114155;0.552775202;0.164011965;0.553355242;0.787464411;0.209052545
4024;0.000133796;0;0.00022322;0.000114155;0.438710478;0.15830653;0.552991366;0.787464411;0.161222554
4025;0.000131196;0;0.00022322;0.000114155;0.307097335;0.160756446;0.552627491;0.78743578;0.092707217
4026;0.000129696;0;0.000164478;0.000114155;0.157935772;0.145836235;0.552263615;0.787407148;0.027583461
4027;0.000123496;0;0.000117484;0.000114155;0.035096838;0.11679038;0.55189974;0.78738806;0
4028;0.000118396;0;8.8113E-05;0.000114155;0;0.062936364;0.551535865;0.78738806;0
4029;0.000117696;0;5.8742E-05;0.000114155;0;0.079920243;0.551171989;0.787359429;0
4030;0.000113696;1.18697E-05;3.75949E-05;0.000114155;0;0.083826866;0.550808114;0.787340341;0
4031;0.000104297;1.26997E-05;2.34968E-05;0.000114155;0;0.090724153;0.550444239;0.787311709;0
4032;9.73769E-05;2.50793E-05;9.39872E-06;0.000114155;0;0.070562004;0.550080363;0.787311709;0
4033;9.2797E-05;3.7079E-05;5.8742E-06;0.000114155;0;0.057959282;0.549898425;0.787292622;0
4034;8.85271E-05;4.49288E-05;2.34968E-06;0.000114155;0;0.053191877;0.549997664;0.78726399;0
4035;8.64172E-05;4.54288E-05;1.17484E-06;0.000114155;0;0.043833638;0.550105173;0.78726399;0
4036;8.23273E-05;4.69788E-05;1.40981E-05;0.000114155;0;0.040986438;0.550212681;0.787244902;0
4037;8.89371E-05;4.70788E-05;3.75949E-05;0.000114155;0.017548419;0.054317514;0.55031192;0.787216271;0
4038;0.000105697;3.53891E-05;9.39872E-05;0.000114155;0.096516305;0.04052294;0.550419429;0.787197183;0.054507197
4039;0.000121596;3.02892E-05;0.0001821;0.000114155;0.245677868;0;0.550518668;0.787197183;0.24936568
4040;0.000130196;2.39094E-05;0.000158603;0.000114155;0.368516802;0.0028472;0.550626176;0.787168551;0.410198398
4041;0.000133296;1.49496E-05;0.000146855;0.000114155;0.482581526;0.005705436;0.550725415;0.787149464;0.536435588
4042;0.000137896;0;0.000164478;0.000114155;0.579097831;0.009744487;0.550832924;0.787120832;0.657225057
4043;0.000142495;0;0.000187974;0.000114155;0.649291507;0.026860794;0.550932162;0.787120832;0.786241084
4044;0.000133196;0;0.000206772;0.000114155;0.666839927;0.054449942;0.551039671;0.7870922;0.817378058
4045;0.000134296;0;0.000187974;0.000114155;0.675614136;0.06538628;0.55113891;0.787073113;0.863108927
4046;0.000133396;0;0.000190324;0.000114155;0.614194669;0.064988996;0.551246418;0.787073113;0.789349783
4047;0.000131296;0;0.000213821;0.000114155;0.544000993;0.081972876;0.551353927;0.787044481;0.701016737
4048;0.000128696;0;0.00022322;0.000114155;0.447484688;0.083959294;0.551453166;0.787025393;0.466804717
4049;0.000124596;0;0.00022322;0.000114155;0.315871544;0.07911464;0.551560674;0.786996762;0.308650879
4050;0.000122696;0;0.000164478;0.000114155;0.166709982;0.076664724;0.551659913;0.786996762;0.122568725
4051;0.000118396;0;0.000117484;0.000114155;0.035096838;0.069767437;0.551767422;0.786977674;0.012810641
4052;0.000114196;0;8.8113E-05;0.000114155;0;0.099806501;0.551866661;0.786949042;0
4053;0.000114996;0;5.8742E-05;0.000114155;0;0.18443897;0.551974169;0.786929955;0
4054;0.000115696;0;3.75949E-05;0.000114155;0;0.265948348;0.552073408;0.786929955;0
4055;0.000105197;9.16676E-06;2.34968E-05;0.000114155;0;0.309053633;0.552180917;0.786901323;0
4056;9.55869E-05;3.8709E-05;9.39872E-06;0.000114155;0;0.338099487;0.552288425;0.786882235;0
4057;9.05171E-05;6.22484E-05;5.8742E-06;0.000114155;0;0.331996768;0.552387664;0.786634095;0
4058;8.60372E-05;8.14379E-05;2.34968E-06;0.000114155;0;0.331996768;0.552495173;0.785985112;0
4059;8.30273E-05;7.8018E-05;1.17484E-06;0.000114155;0;0.336444139;0.552594411;0.785326585;0
4060;7.78975E-05;8.66977E-05;1.40981E-05;0.000114155;0;0.338496771;0.55270192;0.78469669;0
4061;8.30273E-05;0.000101997;3.75949E-05;0.000114155;0.017548419;0.36509271;0.552801159;0.784047707;0
4062;9.95368E-05;9.78374E-05;9.39872E-05;0.000114155;0.078967886;0.232322695;0.552908667;0.78338918;0.045238075
4063;0.000117796;6.54183E-05;0.0001821;0.000114155;0.219355239;0.251281957;0.553007906;0.782740197;0.169119251
4064;0.000130096;2.70493E-05;0.000158603;0.000114155;0.324645754;0.251679241;0.553115415;0.782110302;0.306201904
4065;0.000135596;0;0.000146855;0.000114155;0.421162059;0.195110453;0.553222923;0.781451775;0.44241492
4066;0.000139496;0;0.000164478;0.000114155;0.517678364;0.164409249;0.553322162;0.780802793;0.518802964
4067;0.000144895;0;0.000187974;0.000114155;0.579097831;0.122826886;0.553429671;0.780144266;0.474741397
4068;0.000136296;0;0.000206772;0.000114155;0.622968879;0.105843006;0.553528909;0.779514371;0.434298316
4069;0.000137496;0;0.000187974;0.000114155;0.59664625;0.070694432;0.553636418;0.778865388;0.361578737
4070;0.000136996;0;0.000190324;0.000114155;0.544000993;0.05206624;0.553752197;0.778206861;0.331981119
4071;0.000134796;0;0.000213821;0.000114155;0.500129945;0.028052645;0.553851435;0.777576966;0.218048781
4072;0.000133296;0;0.00022322;0.000114155;0.333419963;0.018308158;0.553958944;0.776927983;0.120879431
4073;0.000129896;0;0.00022322;0.000114155;0.210581029;0.012602723;0.554058183;0.776269456;0.090618091
4074;0.000129096;0;0.000164478;0.000114155;0.087742096;0.03256623;0.554165691;0.775620473;0.020625372
4075;0.000124796;0;0.000117484;0.000114155;0.017548419;0.049539074;0.55426493;0.774990578;0
4076;0.000119696;0;8.8113E-05;0.000114155;0;0.02234721;0.554372439;0.774332051;0
4077;0.000119096;0;5.8742E-05;0.000114155;0;0.012602723;0.554471678;0.773683068;0
4078;0.000115696;0;3.75949E-05;0.000114155;0;0.015449923;0.554579186;0.773024541;0
4079;0.000106397;0;2.34968E-05;0.000114155;0;0.021155358;0.554686695;0.772394646;0
4080;9.79368E-05;2.96392E-05;9.39872E-06;0.000114155;0;0.021155358;0.554785934;0.771745663;0
4081;9.4117E-05;3.56691E-05;5.8742E-06;0.000114155;0;0.030899845;0.554893442;0.771087137;0
4082;9.08171E-05;3.9199E-05;2.34968E-06;0.000114155;0;0.037797132;0.554992681;0.770457241;0
4083;8.79472E-05;3.30291E-05;1.17484E-06;0.000114155;0;0.053589161;0.55510019;0.769808259;0
4084;8.32373E-05;3.55691E-05;1.40981E-05;0.000114155;0;0.082701229;0.555199428;0.769149732;0
4085;8.95371E-05;4.05889E-05;3.75949E-05;0.000114155;0.017548419;0.136489032;0.555306937;0.768500749;0
4086;0.000105397;4.45488E-05;9.39872E-05;0.000114155;0.087742096;0.07659851;0.555406176;0.767870854;0.013269449
4087;0.000122496;3.30591E-05;0.0001821;0.000114155;0.236903658;0.028383715;0.555513684;0.767212327;0.135673242
4088;0.000132696;2.04095E-05;0.000158603;0.000114155;0.386065221;0.07659851;0.555621193;0.766563344;0.29296744
4089;0.000136196;1.25997E-05;0.000146855;0.000114155;0.491355735;0.14132265;0.555720432;0.765904817;0.477430272
4090;0.000140195;0;0.000164478;0.000114155;0.535226783;0.175676657;0.55582794;0.765274922;0.603697449
4091;0.000143495;0;0.000187974;0.000114155;0.491355735;0.211961904;0.555927179;0.764625939;0.711042543
4092;0.000133796;0;0.000206772;0.000114155;0.491355735;0.222037461;0.556034688;0.763967412;0.841487972
4093;0.000132996;0;0.000187974;0.000114155;0.421162059;0.185630821;0.556133927;0.763337517;0.773516407
4094;0.000130296;0;0.000190324;0.000114155;0.368516802;0.150548461;0.556241435;0.762688534;0.74429863
4095;0.000126296;0;0.000213821;0.000114155;0.272000496;0.10817153;0.556340674;0.762030007;0.652716942
4096;0.000123096;0;0.00022322;0.000114155;0.166709982;0.088671521;0.556448183;0.761381025;0.430589867
4097;0.000121096;0;0.00022322;0.000114155;0.096516305;0.095171524;0.556555691;0.760751129;0.35471161
4098;0.000120196;0;0.000164478;0.000114155;0.052645257;0.100413462;0.55665493;0.760092603;0.155015151
4099;0.000116296;0;0.000117484;0.000114155;0.017548419;0.116194455;0.556762439;0.75944362;0.04874061
4100;0.000112196;0;8.8113E-05;0.000114155;0;0.124283593;0.556861677;0.758785093;0
4101;0.000112296;0;5.8742E-05;0.000114155;0;0.142525537;0.556969186;0.758155198;0
4102;0.000110796;1.47496E-05;3.75949E-05;0.000114155;0;0.170445755;0.557068425;0.757506215;0
4103;0.000102697;2.75593E-05;2.34968E-05;0.000114155;0;0.163614682;0.557175933;0.756847688;0
4104;9.56469E-05;4.89387E-05;9.39872E-06;0.000114155;0;0.192263253;0.557275172;0.756217793;0
4105;9.00871E-05;6.33683E-05;5.8742E-06;0.000114155;0;0.190276834;0.557382681;0.75556881;0
4106;8.48973E-05;7.4878E-05;2.34968E-06;0.000114155;0;0.197505191;0.557481919;0.754910283;0
4107;8.18174E-05;6.86782E-05;1.17484E-06;0.000114155;0;0.19021062;0.557589428;0.7542613;0
4108;7.59876E-05;7.29881E-05;1.40981E-05;0.000114155;0;0.172895671;0.557696937;0.753631405;0
4109;7.55976E-05;8.47578E-05;3.75949E-05;0.000114155;0.00877421;0.197968688;0.557796176;0.752972878;0
4110;7.86475E-05;9.13276E-05;9.39872E-05;0.000114155;0.035096838;0.149157968;0.557903684;0.752323895;0
4111;8.52173E-05;8.06579E-05;0.0001821;0.000114155;0.122838934;0.155989041;0.558002923;0.751665369;0.071026287
4112;9.65269E-05;5.62585E-05;0.000158603;0.000114155;0.19303261;0.191468685;0.558110432;0.751035473;0.125097667
4113;0.000104197;4.75588E-05;0.000146855;0.000114155;0.20180682;0.200352391;0.55820967;0.750386491;0.165620714
4114;0.000107897;3.8159E-05;0.000164478;0.000114155;0.219355239;0.232256481;0.558317179;0.749727964;0.259761331
4115;0.000111096;2.53493E-05;0.000187974;0.000114155;0.245677868;0.313754823;0.558416418;0.749098069;0.344176017
4116;0.000110696;1.29597E-05;0.000206772;0.000114155;0.280774706;0.357864353;0.558523926;0.748449086;0.489225338
4117;0.000109696;0;0.000187974;0.000114155;0.254452077;0.343738709;0.558631435;0.747790559;0.554538015
4118;0.000106597;0;0.000190324;0.000114155;0.228129449;0.289686051;0.558738944;0.747141576;0.735592272
4119;0.000104597;0;0.000213821;0.000114155;0.236903658;0.201146958;0.558846452;0.746511681;0.254423564
4120;0.000102997;0;0.00022322;0.000114155;0.245677868;0.183843045;0.558953961;0.745853154;0.215239957
4121;0.000103497;0;0.00022322;0.000114155;0.184258401;0.150813317;0.5590532;0.745204171;0.127056847
4122;0.000103397;1.49096E-05;0.000164478;0.000114155;0.096516305;0.1470943;0.559160708;0.744545644;0.101267636
4123;0.000101997;9.34475E-06;0.000117484;0.000114155;0.026322629;0.164475463;0.559259947;0.743915749;0.006844837
4124;9.85068E-05;1.64696E-05;8.8113E-05;0.000114155;0;0.146630802;0.559367456;0.743266766;0
4125;9.99768E-05;2.44594E-05;5.8742E-05;0.000114155;0;0.149886322;0.559466694;0.742608239;0
4126;9.85668E-05;4.09689E-05;3.75949E-05;0.000114155;0;0.156386325;0.559574203;0.741978344;0
4127;9.1757E-05;5.80585E-05;2.34968E-05;0.000114155;0;0.146630802;0.559673442;0.741329361;0
4128;8.51673E-05;8.25478E-05;9.39872E-06;0.000114155;0;0.147822653;0.55978095;0.740670835;0
4129;7.89375E-05;9.34775E-05;5.8742E-06;0.000114155;0;0.129194461;0.559880189;0.740021852;0
4130;7.54876E-05;0.000106097;2.34968E-06;0.000114155;0;0.092843;0.559987698;0.739391957;0
4131;7.34976E-05;9.54275E-05;1.17484E-06;0.000114155;0;0.074281021;0.560095206;0.73873343;0
4132;6.97678E-05;9.70075E-05;1.40981E-05;0.000114155;0;0.049208004;0.560194445;0.738084447;0
4133;6.84278E-05;9.94974E-05;3.75949E-05;0.000114155;0.017548419;0.069436367;0.560301954;0.73742592;0
4134;6.75478E-05;9.88474E-05;9.39872E-05;0.000114155;0.078967886;0.039463517;0.560401193;0.736796025;0
4135;7.19577E-05;7.7718E-05;0.0001821;0.000114155;0.20180682;0.047155371;0.560508701;0.736147042;0.041177774
4136;8.04674E-05;5.59685E-05;0.000158603;0.000114155;0.333419963;0.060155378;0.56060794;0.735488515;0.095290136
4137;8.81572E-05;4.36389E-05;0.000146855;0.000114155;0.438710478;0.084820076;0.560715449;0.73485862;0.206773498
4138;9.3977E-05;3.27091E-05;0.000164478;0.000114155;0.544000993;0.114340464;0.560814687;0.734209637;0.228394453
4139;9.85968E-05;2.48293E-05;0.000187974;0.000114155;0.579097831;0.132505159;0.560922196;0.73355111;0.328762466
4140;0.000100497;1.25197E-05;0.000206772;0.000114155;0.570323621;0.137349813;0.561029705;0.732902127;0.380770708
4141;9.78268E-05;0;0.000187974;0.000114155;0.491355735;0.140197013;0.561128943;0.732272232;0.424802288
4142;9.3917E-05;0;0.000190324;0.000114155;0.465033107;0.144710598;0.561236452;0.731613705;0.481968373
4143;9.14671E-05;0;0.000213821;0.000114155;0.412387849;0.13595932;0.561335691;0.730964723;0.372194296
4144;9.2167E-05;0;0.00022322;0.000114155;0.315871544;0.151674098;0.561443199;0.730306196;0.36771617
4145;9.47769E-05;0;0.00022322;0.000114155;0.157935772;0.18761724;0.561542438;0.729676301;0.260021223
4146;0.000100597;0;0.000164478;0.000114155;0.070193676;0.228338822;0.561649947;0.729027318;0.087182528
4147;0.000101097;0;0.000117484;0.000114155;0.017548419;0.283119834;0.561749186;0.728368791;0
4148;0.000100497;0;8.8113E-05;0.000114155;0;0.272911849;0.561856694;0.727738896;0
4149;0.000103097;0;5.8742E-05;0.000114155;0;0.232918621;0.561964203;0.727089913;0
4150;0.000103297;0;3.75949E-05;0.000114155;0;0.209898236;0.562063442;0.726431386;0
4151;9.4347E-05;1.07297E-05;2.34968E-05;0.000114155;0;0.196302304;0.56217095;0.725782403;0
4152;8.82872E-05;2.40494E-05;9.39872E-06;0.000114155;0;0.301494206;0.562270189;0.725152508;0
4153;8.45973E-05;3.02392E-05;5.8742E-06;0.000114155;0;0.432211588;0.400477955;0.724493981;0
4154;8.16774E-05;4.01489E-05;2.34968E-06;0.000114155;0;0.451976454;0.400577194;0.723844998;0
4155;8.01774E-05;3.9999E-05;1.17484E-06;0.000114155;0;0.436515495;0.400684703;0.723186471;0
4156;7.73975E-05;4.66988E-05;1.40981E-05;0.000114155;0;0.453896658;0.400783941;0.722556576;0
4157;8.35773E-05;6.50083E-05;3.75949E-05;0.000114155;0.00877421;0.404291371;0.40089145;0.721907593;0
4158;9.91268E-05;6.93282E-05;9.39872E-05;0.000114155;0.061419467;0.3098482;0.400998959;0.721249067;0.068840201
4159;0.000117196;4.45688E-05;0.0001821;0.000114155;0.184258401;0.221772605;0.401098197;0.720619171;0.236381112
4160;0.000130496;0;0.000158603;0.000114155;0.315871544;0.06731752;0.401205706;0.719970189;0.378291745
4161;0.000133696;0;0.000146855;0.000114155;0.438710478;0.047089157;0.401304945;0.719311662;0.503329437
4162;0.000137296;0;0.000164478;0.000114155;0.526452574;0.131379521;0.401412453;0.718662679;0.581496737
4163;0.000142795;0;0.000187974;0.000114155;0.587872041;0.189537445;0.401511692;0.718032784;0.724556889
4164;0.000133196;0;0.000206772;0.000114155;0.60542046;0.184637612;0.401619201;0.717374257;0.680635263
4165;0.000136396;0;0.000187974;0.000114155;0.614194669;0.163614682;0.401718439;0.716725274;0.442744782
4166;0.000135896;0;0.000190324;0.000114155;0.570323621;0.142194467;0.401825948;0.716066747;0.355511275
4167;0.000133296;0;0.000213821;0.000114155;0.491355735;0.13369701;0.401933457;0.715436852;0.238520217
4168;0.000130596;0;0.00022322;0.000114155;0.386065221;0.131644377;0.402032695;0.714787869;0.174047189
4169;0.000126796;0;0.00022322;0.000114155;0.263226287;0.12507816;0.402140204;0.714129342;0.078312239
4170;0.000126296;0;0.000164478;0.000114155;0.140387353;0.115002603;0.402239443;0.713499447;0.061078448
4171;0.000120596;0;0.000117484;0.000114155;0.043871048;0.100810746;0.402346951;0.712850464;0.008142594
4172;0.000115796;0;8.8113E-05;0.000114155;0;0.109363382;0.40244619;0.712191937;0
4173;0.000116896;0;5.8742E-05;0.000114155;0;0.093251319;0.402553699;0.711542955;0
4174;0.000114196;0;3.75949E-05;0.000114155;0;0.123621453;0.402652938;0.710913059;0
4175;0.000104897;0;2.34968E-05;0.000114155;0;0.160756446;0.402760446;0.710254533;0
4176;9.68569E-05;1.59596E-05;9.39872E-06;0.000114155;0;0.17932946;0.402867955;0.70960555;0
4177;9.2707E-05;2.82593E-05;5.8742E-06;0.000114155;0;0.180918595;0.402967194;0.708947023;0
4178;8.93471E-05;3.7869E-05;2.34968E-06;0.000114155;0;0.194978025;0.403082972;0.708317128;0
4179;8.72272E-05;4.61088E-05;1.17484E-06;0.000114155;0;0.202206381;0.403182211;0.707668145;0
4180;8.28073E-05;4.48388E-05;1.40981E-05;0.000114155;0;0.199690251;0.40328972;0.707009618;0
4181;9.04871E-05;4.51488E-05;3.75949E-05;0.000114155;0.00877421;0.191998397;0.403397228;0.706379723;0
4182;0.000103897;6.14884E-05;9.39872E-05;0.000114155;0.061419467;0.149621466;0.403496467;0.70573074;0
4183;0.000121096;5.05587E-05;0.0001821;0.000114155;0.19303261;0.195838806;0.403603976;0.705072213;0.048919535
4184;0.000131396;4.87187E-05;0.000158603;0.000114155;0.333419963;0.259646987;0.403703214;0.70442323;0.210192068
4185;0.000134596;3.51291E-05;0.000146855;0.000114155;0.447484688;0.289156339;0.403810723;0.703793335;0.204584414
4186;0.000137996;2.95892E-05;0.000164478;0.000114155;0.544000993;0.288891484;0.403909962;0.703134808;0.487536044
4187;0.000144295;1.28797E-05;0.000187974;0.000114155;0.60542046;0.22913339;0.40401747;0.702485825;0.461916762
4188;0.000134296;0;0.000206772;0.000114155;0.614194669;0.143849816;0.404116709;0.701827299;0.677026773
4189;0.000135196;0;0.000187974;0.000114155;0.60542046;0.098482222;0.404224218;0.701197403;0.569621705
4190;0.000132996;0;0.000190324;0.000114155;0.579097831;0.099607859;0.404331726;0.700548421;0.633614934
4191;0.000130696;0;0.000213821;0.000114155;0.517678364;0.104121443;0.404430965;0.699889894;0.661933087
4192;0.000128396;0;0.00022322;0.000114155;0.421162059;0.089201232;0.404538474;0.699259999;0.42341287
4193;0.000124496;0;0.00022322;0.000114155;0.307097335;0.067714804;0.404637713;0.698611016;0.385918555
4194;0.000123496;0;0.000164478;0.000114155;0.166709982;0.055244509;0.404745221;0.697952489;0.177275838
4195;0.000119096;0;0.000117484;0.000114155;0.043871048;0.099740287;0.40484446;0.697303506;0.050027072
4196;0.000113496;9.25176E-06;8.8113E-05;0.000114155;0;0.158968669;0.404951969;0.696673611;0
4197;0.000113396;2.29794E-05;5.8742E-05;0.000114155;0;0.206984822;0.405051207;0.696015084;0
4198;0.000110296;5.33686E-05;3.75949E-05;0.000114155;0;0.204203836;0.405158716;0.695366101;0
4199;0.000101197;5.56185E-05;2.34968E-05;0.000114155;0;0.23457397;0.405266225;0.694707574;0
4200;9.13971E-05;9.84974E-05;9.39872E-06;0.000114155;0;0.244252243;0.405365463;0.694077679;0
4201;8.71772E-05;0.000110997;5.8742E-06;0.000114155;0;0.237354956;0.405539131;0.693428696;0
4202;8.15874E-05;0.000142596;2.34968E-06;0.000114155;0;0.22595512;0.405845117;0.692770169;0
4203;7.96174E-05;0.000137496;1.17484E-06;0.000114155;0;0.22595512;0.406142833;0.692140274;0
4204;7.71975E-05;0.000132197;1.40981E-05;0.000114155;0;0.223560382;0.40644882;0.691491291;0
4205;8.51873E-05;0.000121097;3.75949E-05;0.000114155;0.017548419;0.24512406;0.406746536;0.690832765;0
4206;0.000102997;9.04376E-05;9.39872E-05;0.000114155;0.087742096;0.168911798;0.407044252;0.690183782;0.093007091
4207;0.000118696;6.96682E-05;0.0001821;0.000114155;0.228129449;0.166130812;0.407350238;0.689553887;0.263009972
4208;0.000128196;4.90887E-05;0.000158603;0.000114155;0.386065221;0.153726731;0.407647954;0.68889536;0.433028847
4209;0.000132196;3.32791E-05;0.000146855;0.000114155;0.517678364;0.13913759;0.40796221;0.688246377;0.586524633
4210;0.000137096;1.22097E-05;0.000164478;0.000114155;0.60542046;0.163283612;0.408259927;0.68758785;0.695858894
4211;0.000141495;0;0.000187974;0.000114155;0.649291507;0.212822685;0.408565913;0.686957955;0.774785876
4212;0.000132596;0;0.000206772;0.000114155;0.640517298;0.240610475;0.408863629;0.686308972;0.867647029
4213;0.000133096;0;0.000187974;0.000114155;0.552775202;0.235765821;0.409169615;0.685650445;0.8531331
4214;0.000130596;0;0.000190324;0.000114155;0.500129945;0.209500952;0.409467331;0.68502055;0.800685042
4215;0.000128396;0;0.000213821;0.000114155;0.386065221;0.195772592;0.409765048;0.684371567;0.702066298
4216;0.000126396;0;0.00022322;0.000114155;0.280774706;0.188146952;0.410071034;0.68371304;0.571161061
4217;0.000122296;0;0.00022322;0.000114155;0.184258401;0.167653733;0.41036875;0.683064057;0.417585307
4218;0.000121196;0;0.000164478;0.000114155;0.105290515;0.125343016;0.410674736;0.682434162;0.248236153
4219;0.000117096;0;0.000117484;0.000114155;0.017548419;0.130982238;0.410972452;0.681775635;0.083068249
4220;0.000112296;0;8.8113E-05;0.000114155;0;0.121237751;0.411270169;0.681126653;0
4221;0.000114696;0;5.8742E-05;0.000114155;0;0.142326895;0.411576155;0.680468126;0
4222;0.000114196;1.57396E-05;3.75949E-05;0.000114155;0;0.161683441;0.411873871;0.679838231;0
4223;0.000103697;3.03992E-05;2.34968E-05;0.000114155;0;0.190343048;0.412179857;0.679189248;0
4224;9.4137E-05;6.65283E-05;9.39872E-06;0.000114155;0;0.222567172;0.412477573;0.678530721;0
